ionosphere.data,69.013,0.8146
ionosphere.data,71.958,0.8462
ionosphere.data,68.475,0.8175
ionosphere.data,67.762,0.8371
ionosphere.data,61.544,0.8744
ionosphere.data,59.933,0.8721
ionosphere.data,67.292,0.8606
ionosphere.data,68.187,0.8462
ionosphere.data,70.1,0.8202
ionosphere.data,60.063,0.903
glass.data,12.707,0.595
glass.data,12.46,0.588
glass.data,12.207,0.5799
glass.data,12.558,0.6082
glass.data,12.729,0.5779
glass.data,12.772,0.6182
glass.data,12.678,0.571
glass.data,12.461,0.6271
glass.data,12.38,0.5755
glass.data,12.65,0.5987
breastCancer.csv,136.117,0.9642
breastCancer.csv,121.298,0.9588
breastCancer.csv,131.586,0.9671
breastCancer.csv,126.643,0.9586
breastCancer.csv,126.761,0.9671
breastCancer.csv,129.375,0.9657
breastCancer.csv,165.118,0.9657
breastCancer.csv,140.427,0.9642
breastCancer.csv,127.055,0.9615
breastCancer.csv,127.994,0.9614
wine.data,9.304,0.9542
wine.data,9.341,0.9499
wine.data,9.392,0.9598
wine.data,9.208,0.9323
wine.data,9.244,0.95
wine.data,9.269,0.9608
wine.data,9.169,0.961
wine.data,9.455,0.9617
wine.data,9.264,0.9552
wine.data,9.138,0.9434
bupa.data,23.631,0.6326
bupa.data,23.357,0.627
bupa.data,23.445,0.6207
bupa.data,23.689,0.6143
bupa.data,23.455,0.6225
bupa.data,23.631,0.6411
bupa.data,23.585,0.6726
bupa.data,23.45,0.6646
bupa.data,23.576,0.6295
bupa.data,23.549,0.6029
sonar.all-data.txt,30.72,0.6767
sonar.all-data.txt,30.206,0.7398
sonar.all-data.txt,31.363,0.7224
sonar.all-data.txt,30.416,0.6927
sonar.all-data.txt,31.251,0.6979
sonar.all-data.txt,30.845,0.7107
sonar.all-data.txt,30.344,0.7398
sonar.all-data.txt,30.955,0.7149
sonar.all-data.txt,30.808,0.6769
sonar.all-data.txt,29.731,0.7537
diabetes.csv,124.78,0.737
diabetes.csv,125.368,0.728
diabetes.csv,124.865,0.7294
diabetes.csv,123.903,0.7279
diabetes.csv,123.626,0.7447
diabetes.csv,125.96,0.7407
diabetes.csv,125.297,0.7485
diabetes.csv,125.372,0.7345
diabetes.csv,123.896,0.7435
diabetes.csv,125.418,0.7343
heart.dat,19.824,0.8111
heart.dat,19.823,0.8185
heart.dat,19.882,0.8074
heart.dat,19.772,0.8148
heart.dat,19.545,0.8148
heart.dat,19.811,0.7852
heart.dat,19.853,0.8222
heart.dat,19.664,0.7963
heart.dat,19.623,0.7926
heart.dat,20.012,0.8037
iris.data,4.954,0.94
iris.data,5.052,0.9467
iris.data,4.991,0.9467
iris.data,4.967,0.9667
iris.data,4.965,0.9667
iris.data,5.021,0.9667
iris.data,5.034,0.9467
iris.data,5.059,0.9533
iris.data,4.964,0.94
iris.data,5.049,0.9467
