sonar.all-data.txt,75.774,0.6719,600,500
sonar.all-data.txt,75.371,0.6964,600,500
sonar.all-data.txt,78.61,0.592,600,500
sonar.all-data.txt,75.817,0.6982,600,500
sonar.all-data.txt,76.103,0.7132,600,500
sonar.all-data.txt,142.876,0.7357,600,1000
sonar.all-data.txt,144.083,0.7697,600,1000
sonar.all-data.txt,143.087,0.7355,600,1000
sonar.all-data.txt,144.175,0.7112,600,1000
sonar.all-data.txt,144.846,0.7244,600,1000
sonar.all-data.txt,214.036,0.7882,600,1500
sonar.all-data.txt,211.659,0.7082,600,1500
sonar.all-data.txt,212.782,0.7587,600,1500
sonar.all-data.txt,217.695,0.7797,600,1500
sonar.all-data.txt,215.948,0.75,600,1500
sonar.all-data.txt,287.062,0.7609,600,2000
sonar.all-data.txt,287.473,0.7503,600,2000
sonar.all-data.txt,289.699,0.7756,600,2000
sonar.all-data.txt,289.384,0.7879,600,2000
sonar.all-data.txt,286.487,0.7397,600,2000
