ionosphere.data,197.258,0.8548,1000,500
ionosphere.data,186.433,0.8944,1000,500
ionosphere.data,205.169,0.8409,1000,500
ionosphere.data,190.385,0.8317,1000,500
ionosphere.data,176.145,0.8145,1000,500
ionosphere.data,181.539,0.8775,1000,500
ionosphere.data,201.83,0.866,1000,500
ionosphere.data,177.84,0.9144,1000,500
ionosphere.data,193.72,0.8515,1000,500
ionosphere.data,197.019,0.8601,1000,500
ionosphere.data,279.732,0.8629,1500,500
ionosphere.data,275.15,0.8716,1500,500
ionosphere.data,262.52,0.8233,1500,500
ionosphere.data,270.38,0.8721,1500,500
ionosphere.data,259.817,0.863,1500,500
ionosphere.data,293.519,0.8633,1500,500
ionosphere.data,274.008,0.8489,1500,500
ionosphere.data,309.108,0.8373,1500,500
ionosphere.data,285.999,0.8488,1500,500
ionosphere.data,313.917,0.8233,1500,500
ionosphere.data,332.247,0.8918,2000,500
ionosphere.data,344.846,0.8777,2000,500
ionosphere.data,346.325,0.883,2000,500
ionosphere.data,360.002,0.8833,2000,500
ionosphere.data,349.908,0.8833,2000,500
ionosphere.data,329.804,0.8803,2000,500
ionosphere.data,342.762,0.8319,2000,500
ionosphere.data,395.328,0.8744,2000,500
ionosphere.data,320.532,0.8661,2000,500
ionosphere.data,400.269,0.8467,2000,500
ionosphere.data,405.447,0.8659,1000,1000
ionosphere.data,405.027,0.8489,1000,1000
ionosphere.data,378.598,0.8602,1000,1000
ionosphere.data,373.334,0.8887,1000,1000
ionosphere.data,377.773,0.8862,1000,1000
ionosphere.data,387.518,0.8402,1000,1000
ionosphere.data,378.887,0.8717,1000,1000
ionosphere.data,387.364,0.8603,1000,1000
ionosphere.data,372.992,0.8407,1000,1000
ionosphere.data,371.42,0.8518,1000,1000
ionosphere.data,554.169,0.8889,1500,1000
ionosphere.data,564.94,0.8944,1500,1000
ionosphere.data,573.183,0.8686,1500,1000
ionosphere.data,575.431,0.8371,1500,1000
ionosphere.data,582.472,0.8433,1500,1000
ionosphere.data,594.352,0.8689,1500,1000
ionosphere.data,564.225,0.8748,1500,1000
ionosphere.data,586.791,0.8717,1500,1000
ionosphere.data,587.254,0.8458,1500,1000
ionosphere.data,530.462,0.883,1500,1000
ionosphere.data,697.867,0.886,2000,1000
ionosphere.data,705.374,0.8634,2000,1000
ionosphere.data,719.671,0.8861,2000,1000
ionosphere.data,695.549,0.8921,2000,1000
ionosphere.data,803.443,0.8914,2000,1000
ionosphere.data,814.635,0.8972,2000,1000
ionosphere.data,717.313,0.8944,2000,1000
ionosphere.data,676.842,0.8889,2000,1000
ionosphere.data,765.901,0.8686,2000,1000
ionosphere.data,757.694,0.8692,2000,1000
ionosphere.data,630.106,0.886,1000,1500
ionosphere.data,616.353,0.8833,1000,1500
ionosphere.data,672.884,0.8778,1000,1500
ionosphere.data,671.552,0.8633,1000,1500
ionosphere.data,673.543,0.8806,1000,1500
ionosphere.data,701.533,0.8467,1000,1500
ionosphere.data,1104.078,0.8547,1000,1500
ionosphere.data,1491.821,0.8492,1000,1500
