ionosphere.data,63.535,0.767
ionosphere.data,64.668,0.7324
ionosphere.data,62.913,0.7463
ionosphere.data,63.248,0.7353
ionosphere.data,64.971,0.7605
ionosphere.data,64.428,0.7521
ionosphere.data,63.425,0.7405
ionosphere.data,62.347,0.7294
ionosphere.data,62.067,0.7492
ionosphere.data,62.873,0.7437
glass.data,11.431,0.6639
glass.data,11.35,0.6779
glass.data,11.693,0.6256
glass.data,11.344,0.6674
glass.data,11.325,0.6647
glass.data,11.515,0.6391
glass.data,11.427,0.6686
glass.data,11.356,0.6738
glass.data,11.412,0.6668
glass.data,11.42,0.6525
breastCancer.csv,102.716,0.9556
breastCancer.csv,103.025,0.9672
breastCancer.csv,102.906,0.9599
breastCancer.csv,103.244,0.9572
breastCancer.csv,102.937,0.9614
breastCancer.csv,102.012,0.9585
breastCancer.csv,102.218,0.9584
breastCancer.csv,101.667,0.9501
breastCancer.csv,105.339,0.9528
breastCancer.csv,104.753,0.9586
wine.data,8.953,0.9441
wine.data,8.894,0.9377
wine.data,8.859,0.9362
wine.data,8.969,0.932
wine.data,8.927,0.9666
wine.data,8.939,0.9317
wine.data,8.997,0.962
wine.data,9.026,0.9669
wine.data,8.982,0.9549
wine.data,9.122,0.9493
sonar.all-data.txt,31.776,0.7279
sonar.all-data.txt,31.804,0.6537
sonar.all-data.txt,31.257,0.6586
sonar.all-data.txt,31.722,0.7085
sonar.all-data.txt,31.988,0.6778
sonar.all-data.txt,31.65,0.6919
sonar.all-data.txt,31.795,0.6879
sonar.all-data.txt,31.378,0.6822
sonar.all-data.txt,31.354,0.6533
sonar.all-data.txt,31.18,0.7255
diabetes.csv,131.95,0.7148
diabetes.csv,132.193,0.7002
diabetes.csv,133.705,0.7407
diabetes.csv,133.531,0.7096
diabetes.csv,133.019,0.6954
diabetes.csv,133.695,0.7265
diabetes.csv,132.723,0.72
diabetes.csv,132.964,0.7318
diabetes.csv,133.013,0.7226
diabetes.csv,133.434,0.7305
heart.dat,17.934,0.7963
heart.dat,18.215,0.7889
heart.dat,18.091,0.8
heart.dat,18.055,0.8185
heart.dat,18.01,0.8
heart.dat,18.048,0.8
heart.dat,18.082,0.8
heart.dat,18.099,0.8111
heart.dat,18.048,0.7815
heart.dat,18.144,0.7852
iris.data,4.743,0.9533
iris.data,4.694,0.9333
iris.data,4.674,0.9333
iris.data,4.703,0.9667
iris.data,4.569,0.9267
iris.data,4.663,0.9467
iris.data,4.719,0.96
iris.data,4.647,0.9467
iris.data,4.751,0.9667
iris.data,4.613,0.9467
