ionosphere.data,65.36,0.7383
ionosphere.data,66.016,0.7291
ionosphere.data,67.086,0.704
ionosphere.data,64.148,0.6951
ionosphere.data,64.73,0.7206
ionosphere.data,66.688,0.7067
ionosphere.data,66.298,0.698
ionosphere.data,66.915,0.7351
ionosphere.data,63.835,0.7348
ionosphere.data,64.071,0.7352
glass.data,12.967,0.6388
glass.data,12.893,0.6442
glass.data,12.728,0.6723
glass.data,12.718,0.6262
glass.data,13.02,0.6548
glass.data,12.882,0.6345
glass.data,12.921,0.6261
glass.data,12.833,0.6584
glass.data,12.894,0.65
glass.data,12.81,0.6674
breastCancer.csv,104.472,0.9686
breastCancer.csv,104.358,0.9557
breastCancer.csv,103.521,0.9613
breastCancer.csv,104.837,0.9643
breastCancer.csv,104.05,0.9628
breastCancer.csv,104.455,0.9642
breastCancer.csv,104.139,0.9656
breastCancer.csv,106.213,0.9686
breastCancer.csv,107.685,0.9584
breastCancer.csv,105.618,0.9628
wine.data,10.619,0.9508
wine.data,10.632,0.9561
wine.data,10.715,0.9558
wine.data,10.61,0.9325
wine.data,10.676,0.9539
wine.data,10.579,0.9496
wine.data,10.545,0.9493
wine.data,10.713,0.9548
wine.data,10.573,0.9505
wine.data,10.667,0.9533
sonar.all-data.txt,32.939,0.7027
sonar.all-data.txt,32.512,0.6753
sonar.all-data.txt,33.027,0.6769
sonar.all-data.txt,32.417,0.7119
sonar.all-data.txt,33.351,0.653
sonar.all-data.txt,32.463,0.6647
sonar.all-data.txt,33.084,0.7385
sonar.all-data.txt,33.122,0.7072
sonar.all-data.txt,32.757,0.6946
sonar.all-data.txt,32.656,0.6545
diabetes.csv,137.369,0.7386
diabetes.csv,136.162,0.737
diabetes.csv,136.416,0.753
diabetes.csv,136.042,0.737
diabetes.csv,136.53,0.7419
diabetes.csv,136.445,0.7394
diabetes.csv,136.547,0.7345
diabetes.csv,136.257,0.7241
diabetes.csv,136.413,0.7331
diabetes.csv,136.402,0.7471
heart.dat,20.514,0.8222
heart.dat,20.547,0.8185
heart.dat,20.602,0.8074
heart.dat,20.463,0.8074
heart.dat,20.463,0.7963
heart.dat,20.496,0.7852
heart.dat,20.626,0.8037
heart.dat,20.552,0.8
heart.dat,20.691,0.8111
heart.dat,20.544,0.8111
iris.data,5.821,0.96
iris.data,5.81,0.9533
iris.data,5.857,0.96
iris.data,5.819,0.96
iris.data,5.781,0.96
iris.data,5.699,0.96
iris.data,5.7,0.9533
iris.data,5.77,0.9467
iris.data,5.663,0.9533
iris.data,5.76,0.94
