ionosphere.data,59.775,0.7748
ionosphere.data,60.21,0.7319
ionosphere.data,59.659,0.7694
ionosphere.data,60.963,0.7465
ionosphere.data,59.683,0.761
ionosphere.data,59.845,0.7465
ionosphere.data,61.391,0.7836
ionosphere.data,59.035,0.7861
ionosphere.data,59.136,0.7865
ionosphere.data,59.663,0.7463
glass.data,11.7,0.6071
glass.data,11.788,0.6674
glass.data,11.672,0.6682
glass.data,11.657,0.6411
glass.data,11.722,0.6409
glass.data,11.688,0.6306
glass.data,11.703,0.6736
glass.data,11.841,0.6539
glass.data,11.753,0.6305
glass.data,11.667,0.6669
breastCancer.csv,101.517,0.9684
breastCancer.csv,101.634,0.96
breastCancer.csv,102.228,0.9656
breastCancer.csv,102.638,0.9644
breastCancer.csv,101.982,0.9598
breastCancer.csv,101.926,0.9585
breastCancer.csv,101.943,0.9628
breastCancer.csv,101.816,0.96
breastCancer.csv,102.807,0.9657
breastCancer.csv,101.282,0.9615
wine.data,9.356,0.9573
wine.data,9.222,0.9275
wine.data,9.147,0.9546
wine.data,9.247,0.9338
wine.data,9.316,0.9607
wine.data,9.244,0.9613
wine.data,9.323,0.9326
wine.data,9.346,0.9663
wine.data,9.234,0.9396
wine.data,9.363,0.9207
sonar.all-data.txt,30.497,0.7086
sonar.all-data.txt,30.648,0.6917
sonar.all-data.txt,30.635,0.6695
sonar.all-data.txt,31.088,0.7167
sonar.all-data.txt,30.527,0.7172
sonar.all-data.txt,30.43,0.67
sonar.all-data.txt,30.606,0.6772
sonar.all-data.txt,30.801,0.734
sonar.all-data.txt,31.119,0.7065
sonar.all-data.txt,30.558,0.679
diabetes.csv,133.335,0.7526
diabetes.csv,133.542,0.7278
diabetes.csv,133.901,0.7435
diabetes.csv,133.613,0.7202
diabetes.csv,133.747,0.7541
diabetes.csv,133.678,0.7359
diabetes.csv,134.075,0.7082
diabetes.csv,135.108,0.7381
diabetes.csv,133.157,0.7252
diabetes.csv,134.403,0.7446
heart.dat,18.725,0.763
heart.dat,18.804,0.7741
heart.dat,18.679,0.7704
heart.dat,18.685,0.8037
heart.dat,18.821,0.7778
heart.dat,18.874,0.8037
heart.dat,18.508,0.7889
heart.dat,18.822,0.8259
heart.dat,18.6,0.8037
heart.dat,18.847,0.7815
iris.data,4.973,0.9533
iris.data,4.981,0.9467
iris.data,4.929,0.96
iris.data,5.029,0.9667
iris.data,4.991,0.9533
iris.data,4.981,0.9667
iris.data,5.037,0.9333
iris.data,5.029,0.96
iris.data,5.015,0.9733
iris.data,5.017,0.9467
