ionosphere.data,96.142,0.769
ionosphere.data,85.265,0.7944
ionosphere.data,91.987,0.7779
ionosphere.data,86.051,0.789
ionosphere.data,92.117,0.7752
ionosphere.data,87.647,0.798
ionosphere.data,92.398,0.7694
ionosphere.data,88.71,0.786
ionosphere.data,85.015,0.7978
ionosphere.data,87.696,0.7718
glass.data,17.875,0.6255
glass.data,18.504,0.6172
glass.data,18.201,0.6213
glass.data,17.838,0.6024
glass.data,17.89,0.5647
glass.data,17.964,0.6066
glass.data,17.991,0.5555
glass.data,18.049,0.589
glass.data,17.973,0.5788
glass.data,18.019,0.5921
breastCancer.csv,207.843,0.9573
breastCancer.csv,240.499,0.957
breastCancer.csv,202.41,0.9542
breastCancer.csv,183.469,0.9571
breastCancer.csv,209.189,0.9701
breastCancer.csv,174.604,0.9686
breastCancer.csv,195.788,0.97
breastCancer.csv,185.281,0.9641
breastCancer.csv,173.491,0.9587
breastCancer.csv,191.246,0.9587
wine.data,12.555,0.9722
wine.data,12.543,0.9614
wine.data,12.425,0.9727
wine.data,12.458,0.966
wine.data,12.667,0.9771
wine.data,12.469,0.978
wine.data,12.627,0.9777
wine.data,12.435,0.951
wine.data,12.69,0.9542
wine.data,12.483,0.9555
bupa.data,27.941,0.6243
bupa.data,27.484,0.6025
bupa.data,27.717,0.5954
bupa.data,27.987,0.6405
bupa.data,28.295,0.6376
bupa.data,27.876,0.6543
bupa.data,27.737,0.5828
bupa.data,27.902,0.6269
bupa.data,27.946,0.6173
bupa.data,28.173,0.5545
sonar.all-data.txt,38.788,0.7156
sonar.all-data.txt,37.859,0.7101
sonar.all-data.txt,38.407,0.6972
sonar.all-data.txt,38.231,0.6906
sonar.all-data.txt,38.411,0.65
sonar.all-data.txt,38.062,0.6622
sonar.all-data.txt,38.234,0.6478
sonar.all-data.txt,37.989,0.6722
sonar.all-data.txt,38.277,0.6666
sonar.all-data.txt,39.24,0.6614
diabetes.csv,142.898,0.7526
diabetes.csv,140.941,0.7367
diabetes.csv,141.572,0.7525
diabetes.csv,140.947,0.7529
diabetes.csv,140.668,0.7397
diabetes.csv,140.848,0.7356
diabetes.csv,142.638,0.7578
diabetes.csv,143.259,0.742
diabetes.csv,140.35,0.7405
diabetes.csv,141.219,0.741
heart.dat,25.694,0.8
heart.dat,26.088,0.8111
heart.dat,25.776,0.8
heart.dat,25.8,0.8
heart.dat,25.585,0.8037
heart.dat,25.577,0.7963
heart.dat,25.597,0.8
heart.dat,25.49,0.8111
heart.dat,25.786,0.8074
heart.dat,25.341,0.8037
iris.data,7.945,0.9333
iris.data,7.916,0.94
iris.data,8.017,0.9467
iris.data,7.809,0.9533
iris.data,8.124,0.9267
iris.data,8.049,0.94
iris.data,7.989,0.96
iris.data,7.776,0.96
iris.data,7.961,0.92
iris.data,8.013,0.9333
