ionosphere.data,77.972,0.6521
ionosphere.data,76.085,0.675
ionosphere.data,74.344,0.6694
ionosphere.data,78.243,0.6665
ionosphere.data,79.807,0.6667
ionosphere.data,77.6,0.6725
ionosphere.data,74.69,0.6583
ionosphere.data,79.751,0.6722
ionosphere.data,78.569,0.6752
ionosphere.data,74.967,0.6783
glass.data,16.323,0.6158
glass.data,16.35,0.6355
glass.data,16.431,0.6293
glass.data,16.235,0.64
glass.data,16.155,0.5929
glass.data,15.985,0.6227
glass.data,16.296,0.6584
glass.data,16.128,0.5918
glass.data,16.409,0.645
glass.data,16.302,0.6486
breastCancer.csv,116.224,0.9642
breastCancer.csv,115.294,0.9686
breastCancer.csv,116.079,0.9671
breastCancer.csv,116.088,0.9585
breastCancer.csv,118.55,0.97
breastCancer.csv,118.887,0.9613
breastCancer.csv,117.544,0.9672
breastCancer.csv,118.049,0.9627
breastCancer.csv,117.226,0.967
breastCancer.csv,115.984,0.967
wine.data,13.747,0.9375
wine.data,13.816,0.9674
wine.data,13.649,0.9277
wine.data,13.676,0.9615
wine.data,13.518,0.944
wine.data,13.641,0.9613
wine.data,13.613,0.9255
wine.data,13.696,0.9486
wine.data,13.431,0.9433
wine.data,13.623,0.9663
sonar.all-data.txt,37.596,0.7024
sonar.all-data.txt,39.259,0.6206
sonar.all-data.txt,37.726,0.6787
sonar.all-data.txt,38.859,0.592
sonar.all-data.txt,39.268,0.6851
sonar.all-data.txt,39.253,0.6436
sonar.all-data.txt,39.131,0.6398
sonar.all-data.txt,40.274,0.6429
sonar.all-data.txt,39.133,0.6187
sonar.all-data.txt,39.297,0.6507
diabetes.csv,148.861,0.7305
diabetes.csv,148.074,0.7329
diabetes.csv,149.971,0.7356
diabetes.csv,148.905,0.7505
diabetes.csv,148.539,0.715
diabetes.csv,148.511,0.732
diabetes.csv,149.362,0.7383
diabetes.csv,148.85,0.732
diabetes.csv,150.193,0.7395
diabetes.csv,149.107,0.7435
heart.dat,25.214,0.8222
heart.dat,25.115,0.8296
heart.dat,25.119,0.8111
heart.dat,25.785,0.8333
heart.dat,25.052,0.7889
heart.dat,25.313,0.8074
heart.dat,25.439,0.8111
heart.dat,25.324,0.8296
heart.dat,25.539,0.7852
heart.dat,24.99,0.8222
iris.data,7.673,0.9533
iris.data,7.879,0.9533
iris.data,7.637,0.9467
iris.data,7.699,0.96
iris.data,7.66,0.9533
iris.data,7.839,0.9533
iris.data,7.809,0.9667
iris.data,7.796,0.9533
iris.data,7.774,0.96
iris.data,7.687,0.9533
