ionosphere.data,80.029,0.664
ionosphere.data,79.744,0.6584
ionosphere.data,80.078,0.6557
ionosphere.data,79.334,0.6697
ionosphere.data,79.847,0.661
ionosphere.data,79.916,0.6639
ionosphere.data,84.185,0.6663
ionosphere.data,82.948,0.6643
ionosphere.data,83.877,0.6608
ionosphere.data,84.729,0.6498
glass.data,17.031,0.6121
glass.data,17.153,0.6316
glass.data,17.182,0.6333
glass.data,17.209,0.623
glass.data,17.427,0.6769
glass.data,17.39,0.6528
glass.data,17.118,0.6132
glass.data,16.92,0.6126
glass.data,17.189,0.6542
glass.data,16.903,0.6128
breastCancer.csv,124.75,0.9628
breastCancer.csv,124.298,0.9643
breastCancer.csv,123.631,0.9672
breastCancer.csv,122.893,0.9613
breastCancer.csv,123.237,0.9714
breastCancer.csv,123.509,0.9688
breastCancer.csv,124.346,0.9657
breastCancer.csv,125.826,0.9641
breastCancer.csv,121.897,0.9628
breastCancer.csv,123.361,0.9672
wine.data,14.608,0.9322
wine.data,14.752,0.9434
wine.data,14.436,0.9499
wine.data,14.435,0.9371
wine.data,14.517,0.9545
wine.data,14.61,0.9492
wine.data,14.445,0.9715
wine.data,14.633,0.9437
wine.data,14.486,0.963
wine.data,14.525,0.9349
sonar.all-data.txt,45.925,0.6876
sonar.all-data.txt,47.541,0.6386
sonar.all-data.txt,46.259,0.6451
sonar.all-data.txt,47.231,0.6776
sonar.all-data.txt,48.906,0.6535
sonar.all-data.txt,46.901,0.6848
sonar.all-data.txt,47.677,0.676
sonar.all-data.txt,47.067,0.7062
sonar.all-data.txt,47.254,0.6732
sonar.all-data.txt,49.172,0.6675
diabetes.csv,156.737,0.7381
diabetes.csv,157.149,0.7422
diabetes.csv,157.775,0.751
diabetes.csv,157.3,0.7527
diabetes.csv,158.213,0.7642
diabetes.csv,157.459,0.7474
diabetes.csv,156.982,0.7334
diabetes.csv,157.615,0.7422
diabetes.csv,157.134,0.7397
diabetes.csv,155.889,0.7488
heart.dat,26.718,0.8037
heart.dat,26.929,0.8037
heart.dat,26.969,0.7963
heart.dat,26.349,0.7926
heart.dat,27.196,0.8074
heart.dat,26.893,0.8
heart.dat,26.97,0.8074
heart.dat,26.509,0.8148
heart.dat,26.643,0.8074
heart.dat,26.614,0.7963
iris.data,8.453,0.9467
iris.data,8.336,0.9467
iris.data,8.441,0.9467
iris.data,8.424,0.9467
iris.data,8.348,0.9467
iris.data,8.31,0.9733
iris.data,8.437,0.96
iris.data,8.384,0.94
iris.data,8.41,0.9467
iris.data,8.472,0.9467
