ionosphere.data,91.961,0.7721
ionosphere.data,98.938,0.7833
ionosphere.data,93.071,0.7663
ionosphere.data,89.963,0.7632
ionosphere.data,91.002,0.7725
ionosphere.data,95.406,0.7664
ionosphere.data,94.523,0.7922
ionosphere.data,97.031,0.769
ionosphere.data,92.038,0.7863
ionosphere.data,94.398,0.7749
glass.data,19.644,0.5981
glass.data,19.387,0.6492
glass.data,19.504,0.6006
glass.data,19.29,0.5776
glass.data,18.899,0.5892
glass.data,19.291,0.6542
glass.data,19.365,0.56
glass.data,19.984,0.6173
glass.data,19.219,0.5846
glass.data,19.558,0.6319
breastCancer.csv,212.453,0.9685
breastCancer.csv,187.563,0.9586
breastCancer.csv,239.033,0.9586
breastCancer.csv,213.29,0.9559
breastCancer.csv,208.611,0.9571
breastCancer.csv,196.453,0.9713
breastCancer.csv,203.694,0.967
breastCancer.csv,192.666,0.9601
breastCancer.csv,228.915,0.9485
breastCancer.csv,200.202,0.9443
wine.data,12.999,0.9719
wine.data,13.111,0.9657
wine.data,12.978,0.9777
wine.data,12.959,0.9677
wine.data,13.109,0.9738
wine.data,12.941,0.966
wine.data,13.005,0.9611
wine.data,12.958,0.9499
wine.data,13.158,0.9665
wine.data,13.229,0.9608
bupa.data,28.809,0.6234
bupa.data,28.286,0.6454
bupa.data,28.622,0.5853
bupa.data,28.965,0.6058
bupa.data,28.7,0.6224
bupa.data,28.885,0.6289
bupa.data,28.774,0.5915
bupa.data,28.561,0.611
bupa.data,28.561,0.5883
bupa.data,29.147,0.6026
sonar.all-data.txt,38.078,0.6889
sonar.all-data.txt,37.531,0.6853
sonar.all-data.txt,37.89,0.6824
sonar.all-data.txt,37.506,0.6626
sonar.all-data.txt,38.501,0.6649
sonar.all-data.txt,37.856,0.6785
sonar.all-data.txt,37.939,0.6539
sonar.all-data.txt,38.272,0.614
sonar.all-data.txt,37.903,0.6486
sonar.all-data.txt,38.092,0.6856
diabetes.csv,144.351,0.7435
diabetes.csv,143.087,0.7277
diabetes.csv,143.044,0.7503
diabetes.csv,142.51,0.7409
diabetes.csv,143.456,0.7383
diabetes.csv,143.857,0.7539
diabetes.csv,142.122,0.7488
diabetes.csv,143.455,0.75
diabetes.csv,140.467,0.7447
diabetes.csv,142.666,0.7471
heart.dat,26.935,0.8037
heart.dat,26.605,0.8111
heart.dat,27.412,0.8222
heart.dat,27.264,0.8296
heart.dat,27.224,0.8407
heart.dat,26.542,0.8259
heart.dat,27.47,0.8111
heart.dat,27.385,0.8148
heart.dat,27.153,0.8074
heart.dat,27.076,0.8333
iris.data,8.508,0.9467
iris.data,8.745,0.94
iris.data,8.473,0.9533
iris.data,8.45,0.92
iris.data,8.528,0.94
iris.data,8.651,0.9667
iris.data,8.361,0.9533
iris.data,8.5,0.94
iris.data,8.605,0.94
iris.data,8.763,0.9533
